"관리번호","자치구","와이파이명","도로명주소","상세주소","설치위치(층)","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","wifi접속환경","X좌표","Y좌표","작업일자"
"WN003800","성동구","성동구의회","서울특별시 성동구 고산자로 266","성동구 구의회1층 의회사무실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03686","37.562862","2021-09-06 10:57:49.0"
"WN003801","성동구","성동구의회","서울특별시 성동구 고산자로 266","성동구 구의회1층 로비","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03686","37.562862","2021-09-06 10:57:49.0"
"WN003802","성동구","용답동주민센터","서울특별시 성동구 용답중앙23길 20","용답동주민센터2층 주민사랑방","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.05555","37.56406","2021-09-06 10:57:49.0"
"WN003803","성동구","용답동주민센터","서울특별시 성동구 용답중앙23길 20","용답동주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.05555","37.56406","2021-09-06 10:57:49.0"
"WN003804","성동구","송정동 주민센터","서울특별시 성동구 동일로43길 13","송정동 주민센터2층 동장실 앞","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.06734","37.554474","2021-09-06 10:57:49.0"
"WN003805","성동구","송정동 주민센터","서울특별시 성동구 동일로43길 13","송정동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.06734","37.554474","2021-09-06 10:57:49.0"
"WN003806","성동구","성수2가3동 주민센터","서울특별시 성동구 광나루로2길 35","성수2가3동 주민센터5층 작은도서관","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.05527","37.54822","2021-09-06 10:57:49.0"
"WN003807","성동구","성수2가3동 주민센터","서울특별시 성동구 광나루로2길 35","성수2가3동 주민센터2층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.05527","37.54822","2021-09-06 10:57:49.0"
"WN003808","성동구","성수2가1동 주민센터","서울특별시 성동구 뚝섬로 385-19","성수2가1동 주민센터2층 작은도서관 앞","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.05407","37.539593","2021-09-06 10:57:49.0"
"WN003809","성동구","성수2가1동 주민센터","서울특별시 성동구 뚝섬로 385-19","성수2가1동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.05407","37.539593","2021-09-06 10:57:49.0"
"WN003810","성동구","성수1가2동 주민센터","서울특별시 성동구 왕십리로5길 3","성수1가2동 주민센터2층 작은도서관 앞","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.044266","37.546375","2021-09-06 10:57:49.0"
"WN003811","성동구","성수1가2동 주민센터","서울특별시 성동구 왕십리로5길 3","성수1가2동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.044266","37.546375","2021-09-06 10:57:49.0"
"WN003812","성동구","성수1가1동 주민센터","서울특별시 성동구 뚝섬로3길 18","성수1가1동 주민센터3층 문화교실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0497","37.54204","2021-09-06 10:57:49.0"
"WN003813","성동구","성수1가1동 주민센터","서울특별시 성동구 뚝섬로3길 18","성수1가1동 주민센터2층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0497","37.54204","2021-09-06 10:57:49.0"
"WN003814","성동구","옥수동 주민센터","서울특별시 성동구 독서당로 205-1","옥수동 주민센터2층 행정실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.013466","37.543716","2021-09-06 10:57:49.0"
"WN003815","성동구","옥수동 주민센터","서울특별시 성동구 독서당로 205-1","옥수동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.013466","37.543716","2021-09-06 10:57:49.0"
"WN003816","성동구","금호4가동 주민센터","서울특별시 성동구 독서당로46길 26","금호4가동 주민센터3층 작은도서관 입구","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.022385","37.5472","2021-09-06 10:57:49.0"
"WN003817","성동구","금호4가동 주민센터","서울특별시 성동구 독서당로46길 26","금호4가동 주민센터2층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.022385","37.5472","2021-09-06 10:57:49.0"
"WN003818","성동구","금호2-3가동 주민센터","서울특별시 성동구 무수막18길 1","금호2-3가동 주민센터5층 전산교육장","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.02086","37.55319","2021-09-06 10:57:49.0"
"WN003819","성동구","금호2-3가동 주민센터","서울특별시 성동구 무수막18길 1","금호2-3가동 주민센터2층 작은도서관","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.02086","37.55319","2021-09-06 10:57:49.0"
"WN003820","성동구","금호2-3가동 주민센터","서울특별시 성동구 무수막18길 1","금호2-3가동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.02086","37.55319","2021-09-06 10:57:49.0"
"WN003821","성동구","금호1가동 주민센터","서울특별시 성동구 행당로 15","금호1가동 주민센터3층 주민사랑방","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.02164","37.5549","2021-09-06 10:57:49.0"
"WN003822","성동구","금호1가동 주민센터","서울특별시 성동구 행당로 15","금호1가동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.02164","37.5549","2021-09-06 10:57:49.0"
"WN003823","성동구","응봉동 주민센터","서울특별시 성동구 독서당로 424","응봉동 주민센터2층 작은도서관 입구","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03344","37.553165","2021-09-06 10:57:49.0"
"WN003824","성동구","응봉동 주민센터","서울특별시 성동구 독서당로 424","응봉동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03344","37.553165","2021-09-06 10:57:49.0"
"WN003825","성동구","행당2동 주민센터","서울특별시 성동구 행당로9길 9","행당2동 주민센터3층 작은도서관 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.55821","2021-09-06 10:57:49.0"
"WN003826","성동구","행당2동 주민센터","서울특별시 성동구 행당로9길 9","행당2동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.55821","2021-09-06 10:57:49.0"
"WN003827","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003828","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003829","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP3","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003830","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP4","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003831","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP5","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003832","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP6","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003833","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP7","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003834","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP8","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003835","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP9","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003836","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP10","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003837","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP11","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003838","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP12","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003839","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP13","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003840","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP14","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003841","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP15","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003842","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP16","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003843","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP17","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003844","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP18","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003845","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP19","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003846","성동구","사근동 주민센터","서울특별시 성동구 고산자로10길 18","사근동 주민센터 AP20","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.558567","2021-09-06 10:57:49.0"
"WN003847","성동구","마장동 주민센터","서울특별시 성동구 사근동길 45-8","마장동 주민센터1층 어린이 도서관","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.56122","2021-09-06 10:57:49.0"
"WN003848","성동구","마장동 주민센터","서울특별시 성동구 사근동길 45-8","마장동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.56122","2021-09-06 10:57:49.0"
"WN003849","성동구","왕십리2동 주민센터","서울특별시 성동구 마장로42길 11","왕십리2동 주민센터1층 민원실 중앙","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.566326","2021-09-06 10:57:49.0"
"WN003850","성동구","왕십리2동 주민센터","서울특별시 성동구 무학봉길 69","왕십리2동 주민센터3층 자치회관","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.0304","37.561054","2021-09-06 10:57:49.0"
